,Close,High,Low,Open,Volume,Year,Month,Day,Weekday,Return,Log Return,Log Return Lag-1,Log Return Lag-2,Log Return Lag-5,Rolling Mean 5,Rolling Std 20,Rolling Skew 30,Rolling Kurt 30
96,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000,2000,5,19,4,-0.021054689703017493,-0.021279500834297728,-0.007341489575181015,-0.012519718264096237,0.009297324968961716,-0.001981693168934983,0.015455105026599495,-0.4244466137133326,1.4885986733724637
97,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000,2000,5,22,0,-0.004428004324930623,-0.004437836972822325,-0.021279500834297728,-0.007341489575181015,0.021857137432581965,-0.007240688050015841,0.015466467352280201,-0.36263889795777,1.5690860668831952
98,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000,2000,5,23,1,-0.01917584236203862,-0.019362083559102846,-0.004437836972822325,-0.021279500834297728,0.009375105396318107,-0.012988125841100031,0.013775279254907163,-0.3099919118708455,1.3444073551490645
99,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000,2000,5,24,2,0.01833524794749475,0.018169184098520842,-0.019362083559102846,-0.004437836972822325,-0.012519718264096237,-0.006850345368576616,0.014474108998417966,-0.35980322684335553,1.1009250686817798
100,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000,2000,5,25,3,-0.012529951527866068,-0.012609113327974117,0.018169184098520842,-0.019362083559102846,-0.007341489575181015,-0.007903870119135237,0.014607696148960356,-0.39393615807132937,1.3297819833883295
101,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000,2000,5,26,4,-0.0025334413910176323,-0.002536655984128445,-0.012609113327974117,0.018169184098520842,-0.021279500834297728,-0.00415530114910138,0.014547442505126287,-0.47402878517904595,1.599054347804249
102,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000,2000,5,30,1,0.03224186224503356,0.031733002241273844,-0.002536655984128445,-0.012609113327974117,-0.004437836972822325,0.0030788666937178535,0.01621992347341125,0.49519384889521245,-0.8770734438168336
103,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000,2000,5,31,2,-0.0013005558363676784,-0.0013014022930985239,0.031733002241273844,-0.002536655984128445,-0.019362083559102846,0.0066910029469187185,0.015906617520370557,0.554993538804191,-0.6331396003836819
104,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000,2000,6,1,3,0.01985786533339695,0.019663269874029277,-0.0013014022930985239,0.031733002241273844,0.018169184098520842,0.006989820102020405,0.015739785757117434,0.5206506111094262,-0.6060772014833212
105,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000,2000,6,2,4,0.01963677088181548,0.019446456896420408,0.019663269874029277,-0.0013014022930985239,-0.012609113327974117,0.01340093414689931,0.016202047926907045,0.3722384085206302,-0.8332072332118688
106,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000,2000,6,5,0,-0.0065188286551806085,-0.006540169012008556,0.019446456896420408,0.019663269874029277,-0.002536655984128445,0.012600231541323286,0.01597356683071146,0.442223019854717,-0.8138536219519159
107,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000,2000,6,6,1,-0.006670645210256287,-0.006692993404042075,-0.006540169012008556,0.019446456896420408,0.031733002241273844,0.004915032412260104,0.01599257931623549,0.4586022488445403,-0.82406754379008
108,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000,2000,6,7,2,0.009274008017500446,0.00923126844668116,-0.006692993404042075,-0.006540169012008556,-0.0013014022930985239,0.007021566560216042,0.015920301222729916,0.36670995332145295,-0.8642844415851197
109,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000,2000,6,8,3,-0.006585704044367313,-0.006607485476626416,0.00923126844668116,-0.006692993404042075,0.019663269874029277,0.0017674154900849024,0.01514421478130169,0.3530432784381182,-0.8293061258984747
110,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000,2000,6,9,4,-0.00322924643149769,-0.003234471699907343,-0.006607485476626416,0.00923126844668116,0.019446456896420408,-0.002768770229180648,0.014774067356746707,0.39550266509826404,-0.8079528063475957
111,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000,2000,6,12,0,-0.007515667345379673,-0.00754405228380546,-0.003234471699907343,-0.006607485476626416,-0.006540169012008556,-0.0029695468835400285,0.014799113789525068,0.3918154408277669,-0.8009129319305026
112,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000,2000,6,13,1,0.0162101946101314,0.01608021221744243,-0.00754405228380546,-0.003234471699907343,-0.006692993404042075,0.0015850942407568726,0.014419510045373356,0.37437652281181333,-0.8857937049464693
113,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000,2000,6,14,2,0.0007486509827663301,0.0007483708834083865,0.01608021221744243,-0.00754405228380546,0.00923126844668116,-0.00011148527189768217,0.0142709781483363,0.32095648518188924,-0.8060241963072443
114,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000,2000,6,15,3,0.00556934268275433,0.005553891236846384,0.0007483708834083865,0.01608021221744243,-0.006607485476626416,0.0023207900707968776,0.013995837610567835,0.30850569852160015,-0.7417072814538583
115,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000,2000,6,16,4,-0.00965018611898738,-0.009697050911417971,0.005553891236846384,0.0007483708834083865,-0.003234471699907343,0.0010282742284947522,0.014079890684129435,0.3285180815220585,-0.7914911106548073
116,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000,2000,6,19,0,0.01470852029898495,0.014601399132715121,-0.009697050911417971,0.005553891236846384,-0.00754405228380546,0.005457364511798868,0.013367754491623458,0.33179412152324306,-0.7646313327105699
117,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000,2000,6,20,1,-0.00676315533521199,-0.006786129112329044,0.014601399132715121,-0.009697050911417971,0.01608021221744243,0.0008840962458445741,0.0134441503880452,0.3352569937836769,-0.77163846403907
118,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000,2000,6,21,2,0.0021545809926770687,0.002152263211684242,-0.006786129112329044,0.014601399132715121,0.0007483708834083865,0.0011648747114997452,0.012414346000772155,0.2743786116134822,-0.7293284049619759
119,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000,2000,6,22,3,-0.01822013689324775,-0.018388167747017906,0.002152263211684242,-0.006786129112329044,0.005553891236846384,-0.0036235370852731124,0.012854017163959177,0.30952334485129196,-0.7484563107733466
120,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000,2000,6,23,4,-0.007368282751745725,-0.007395562633629121,-0.018388167747017906,0.002152263211684242,-0.009697050911417971,-0.0031632394297153436,0.012595326541250704,0.45309139654095476,-0.5263770120356077
121,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000,2000,6,26,0,0.009594360180085637,0.009548626596742145,-0.007395562633629121,-0.018388167747017906,0.014601399132715121,-0.004173793936909939,0.01264972681765735,0.45138366696528426,-0.5314488893051278
122,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000,2000,6,27,1,-0.0032707873744957094,-0.0032761480918897744,0.009548626596742145,-0.007395562633629121,-0.006786129112329044,-0.0034717977328220843,0.010696318275822516,0.5630214573411723,-0.1505274051608794
123,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000,2000,6,28,2,0.002943640217300425,0.0029393161919409896,-0.0032761480918897744,0.009548626596742145,0.002152263211684242,-0.0033143871367707347,0.010690783705994958,0.6171052281759244,-0.007791178315240541
124,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000,2000,6,29,3,-0.008543965644911,-0.008580674562089075,0.0029393161919409896,-0.0032761480918897744,-0.018388167747017906,-0.0013528884997849686,0.009962800979752892,0.6229476662322236,0.04998362874126811
125,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000,2000,6,30,4,0.00846508975623772,0.008429461805284734,-0.008580674562089075,0.0029393161919409896,-0.007395562633629121,0.0018121163879978024,0.009083879120144512,0.5054569534540323,-0.07275649368750511
126,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000,2000,7,3,0,0.010270908653456035,0.010218521276461742,0.008429461805284734,-0.008580674562089075,0.009548626596742145,0.0019460953239417219,0.00929438925796226,0.5298680817152467,-0.10018149361600254
127,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000,2000,7,5,2,-0.015862145960052088,-0.01598929617329866,0.010218521276461742,0.008429461805284734,-0.0032761480918897744,-0.0005965342923400553,0.009865082504536897,0.4871991600581086,-0.2471671624343594
128,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000,2000,7,6,3,0.00721881278742309,0.007192881877199922,-0.01598929617329866,0.010218521276461742,0.0029393161919409896,0.00025417884471173115,0.009770419510634495,0.5107668999725358,-0.1894120434356857
129,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000,2000,7,7,4,0.015260820774855244,0.015145545764216402,0.007192881877199922,-0.01598929617329866,-0.008580674562089075,0.004999422909972827,0.010253772146005972,0.511144916327768,-0.11419810618500263
130,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000,2000,7,10,0,-0.002217884402412218,-0.0022203475506827925,0.015145545764216402,0.007192881877199922,0.008429461805284734,0.002869461038779321,0.010236378083763835,0.525159123941491,0.03853613192709586
131,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000,2000,7,11,1,0.0035646099829429456,0.0035582718183684646,-0.0022203475506827925,0.015145545764216402,0.010218521276461742,0.0015374111471606658,0.010069061853297864,0.47550729658134827,0.034889829517613866
